2018-10-24 15:17:02,558 DEBUG   : close
2018-10-24 15:17:02,558 DEBUG   : close
2018-10-24 15:17:03,247 DEBUG   : close
2018-10-24 15:17:03,247 DEBUG   : close
2018-10-24 15:17:11,520 DEBUG   : close
2018-10-24 15:17:11,520 DEBUG   : close
2018-10-24 15:17:12,183 DEBUG   : close
2018-10-24 15:17:12,183 DEBUG   : close
2018-10-24 15:17:12,871 DEBUG   : close
2018-10-24 15:17:12,871 DEBUG   : close
2018-10-24 15:17:14,386 DEBUG   : close
2018-10-24 15:17:14,386 DEBUG   : close
2018-10-24 15:17:21,589 DEBUG   : close
2018-10-24 15:17:21,589 DEBUG   : close
2018-10-24 15:17:22,232 DEBUG   : close
2018-10-24 15:17:22,232 DEBUG   : close
2018-10-24 15:17:22,917 DEBUG   : close
2018-10-24 15:17:22,917 DEBUG   : close
2018-10-24 15:17:23,684 DEBUG   : close
2018-10-24 15:17:23,684 DEBUG   : close
2018-10-24 15:22:03,042 DEBUG   : close
2018-10-24 15:22:03,042 DEBUG   : close
2018-10-24 15:22:03,748 DEBUG   : close
2018-10-24 15:22:03,748 DEBUG   : close
2018-10-24 15:22:04,419 DEBUG   : close
2018-10-24 15:22:04,419 DEBUG   : close
2018-10-24 15:22:05,166 DEBUG   : close
2018-10-24 15:22:05,166 DEBUG   : close
2018-10-24 15:22:12,611 DEBUG   : close
2018-10-24 15:22:12,611 DEBUG   : close
2018-10-24 15:22:13,724 DEBUG   : close
2018-10-24 15:22:13,724 DEBUG   : close
2018-10-24 15:22:14,334 DEBUG   : close
2018-10-24 15:22:14,334 DEBUG   : close
2018-10-24 15:22:14,956 DEBUG   : close
2018-10-24 15:22:14,956 DEBUG   : close
2018-10-24 15:22:22,891 DEBUG   : close
2018-10-24 15:22:22,891 DEBUG   : close
2018-10-24 15:22:23,598 DEBUG   : close
2018-10-24 15:22:23,598 DEBUG   : close
2018-10-24 15:22:24,225 DEBUG   : close
2018-10-24 15:22:24,225 DEBUG   : close
2018-10-24 15:22:24,864 DEBUG   : close
2018-10-24 15:22:24,864 DEBUG   : close
2018-10-24 15:22:32,623 DEBUG   : close
2018-10-24 15:22:32,623 DEBUG   : close
2018-10-24 15:22:33,341 DEBUG   : close
2018-10-24 15:22:33,341 DEBUG   : close
2018-10-24 15:22:35,217 DEBUG   : close
2018-10-24 15:22:35,217 DEBUG   : close
2018-10-24 15:22:35,862 DEBUG   : close
2018-10-24 15:22:35,862 DEBUG   : close
2018-10-24 15:22:43,147 DEBUG   : close
2018-10-24 15:22:43,147 DEBUG   : close
2018-10-24 15:22:43,816 DEBUG   : close
2018-10-24 15:22:43,816 DEBUG   : close
2018-10-24 15:22:44,854 DEBUG   : close
2018-10-24 15:22:44,854 DEBUG   : close
2018-10-24 15:22:45,504 DEBUG   : close
2018-10-24 15:22:45,504 DEBUG   : close
2018-10-24 15:22:52,586 DEBUG   : close
2018-10-24 15:22:52,586 DEBUG   : close
2018-10-24 15:22:53,252 DEBUG   : close
2018-10-24 15:22:53,252 DEBUG   : close
2018-10-24 15:22:53,940 DEBUG   : close
2018-10-24 15:22:53,940 DEBUG   : close
2018-10-24 15:22:54,589 DEBUG   : close
2018-10-24 15:22:54,589 DEBUG   : close
2018-10-24 15:23:03,965 DEBUG   : close
2018-10-24 15:23:03,965 DEBUG   : close
2018-10-24 15:23:04,582 DEBUG   : close
2018-10-24 15:23:04,582 DEBUG   : close
2018-10-24 15:23:05,254 DEBUG   : close
2018-10-24 15:23:05,254 DEBUG   : close
2018-10-24 15:23:05,979 DEBUG   : close
2018-10-24 15:23:05,979 DEBUG   : close
2018-10-24 15:23:13,465 DEBUG   : close
2018-10-24 15:23:13,465 DEBUG   : close
2018-10-24 15:23:14,148 DEBUG   : close
2018-10-24 15:23:14,148 DEBUG   : close
2018-10-24 15:23:14,800 DEBUG   : close
2018-10-24 15:23:14,800 DEBUG   : close
2018-10-24 15:23:15,487 DEBUG   : close
2018-10-24 15:23:15,487 DEBUG   : close
2018-10-24 15:23:24,001 DEBUG   : close
2018-10-24 15:23:24,001 DEBUG   : close
2018-10-24 15:23:24,642 DEBUG   : close
2018-10-24 15:23:24,642 DEBUG   : close
2018-10-24 15:23:25,364 DEBUG   : close
2018-10-24 15:23:25,364 DEBUG   : close
2018-10-24 15:23:26,075 DEBUG   : close
2018-10-24 15:23:26,075 DEBUG   : close
2018-10-24 15:23:33,433 DEBUG   : close
2018-10-24 15:23:33,433 DEBUG   : close
2018-10-24 15:23:34,098 DEBUG   : close
2018-10-24 15:23:34,098 DEBUG   : close
2018-10-24 15:23:34,779 DEBUG   : close
2018-10-24 15:23:34,779 DEBUG   : close
2018-10-24 15:23:35,457 DEBUG   : close
2018-10-24 15:23:35,457 DEBUG   : close
2018-10-24 15:23:43,877 DEBUG   : close
2018-10-24 15:23:43,877 DEBUG   : close
2018-10-24 15:23:44,458 DEBUG   : close
2018-10-24 15:23:44,458 DEBUG   : close
2018-10-24 15:23:45,128 DEBUG   : close
2018-10-24 15:23:45,128 DEBUG   : close
2018-10-24 15:23:45,755 DEBUG   : close
2018-10-24 15:23:45,755 DEBUG   : close
2018-10-24 15:23:53,915 DEBUG   : close
2018-10-24 15:23:53,915 DEBUG   : close
2018-10-24 15:23:54,551 DEBUG   : close
2018-10-24 15:23:54,551 DEBUG   : close
2018-10-24 15:23:55,239 DEBUG   : close
2018-10-24 15:23:55,239 DEBUG   : close
2018-10-24 15:23:55,925 DEBUG   : close
2018-10-24 15:23:55,925 DEBUG   : close
